condition,replicate_id,problem_id,turn_index,leaks,helpfulness,pedagogy,next_turn_independence,n_model_calls,tutor_tokens,branch
conv_socratic,9,train-4,3,False,5.0,5.0,True,1,567,
conv_socratic,9,train-5,0,False,4.0,5.0,False,1,264,
conv_socratic,9,train-5,1,False,5.0,5.0,True,1,421,
conv_socratic,9,train-5,2,False,5.0,5.0,True,1,548,
conv_socratic,9,train-5,3,False,5.0,5.0,True,1,706,
conv_socratic,9,train-6,0,False,4.0,5.0,False,1,229,
conv_socratic,9,train-6,1,False,5.0,5.0,False,1,368,
conv_socratic,9,train-6,2,False,5.0,5.0,True,1,498,
conv_socratic,9,train-6,3,False,5.0,5.0,True,1,548,
ped_no_cascade,0,train-1,0,False,5.0,5.0,True,2,792,decompose
ped_no_cascade,0,train-1,1,False,5.0,5.0,True,2,1079,hint
ped_no_cascade,0,train-1,2,False,5.0,5.0,False,2,1211,hint
ped_no_cascade,0,train-1,3,False,5.0,5.0,True,2,1432,hint
ped_no_cascade,0,train-2,0,False,5.0,5.0,True,2,797,decompose
ped_no_cascade,0,train-2,1,False,5.0,5.0,False,2,1039,hint
ped_no_cascade,0,train-2,2,False,5.0,5.0,False,2,1244,hint
ped_no_cascade,0,train-2,3,False,5.0,5.0,True,2,1416,hint
ped_no_cascade,0,train-3,0,False,5.0,5.0,False,2,835,decompose
ped_no_cascade,0,train-3,1,False,5.0,5.0,True,2,1084,decompose
ped_no_cascade,0,train-3,2,False,5.0,5.0,False,2,1211,decompose
ped_no_cascade,0,train-3,3,False,5.0,5.0,True,2,1344,decompose
ped_no_cascade,0,train-4,0,False,5.0,5.0,False,2,977,decompose
ped_no_cascade,0,train-4,1,False,5.0,5.0,False,2,1141,decompose
ped_no_cascade,0,train-4,2,False,5.0,5.0,True,2,1335,decompose
ped_no_cascade,0,train-4,3,False,5.0,4.0,True,2,1457,decompose
ped_no_cascade,0,train-5,0,False,5.0,5.0,False,2,949,decompose
ped_no_cascade,0,train-5,1,False,5.0,5.0,False,2,1134,decompose
ped_no_cascade,0,train-5,2,False,5.0,5.0,True,2,1410,decompose
ped_no_cascade,0,train-5,3,False,5.0,4.333333333333333,True,2,1596,decompose
ped_no_cascade,0,train-6,0,False,5.0,5.0,True,2,969,hint
ped_no_cascade,0,train-6,1,False,5.0,4.666666666666667,True,2,1172,hint
ped_no_cascade,0,train-6,2,True,5.0,3.6666666666666665,False,2,1443,hint
ped_no_cascade,0,train-6,3,False,4.333333333333333,3.0,False,2,1581,hint
ped_no_cascade,1,train-1,0,False,4.0,4.333333333333333,False,2,729,decompose
ped_no_cascade,1,train-1,1,False,5.0,5.0,True,2,925,decompose
ped_no_cascade,1,train-1,2,False,3.6666666666666665,5.0,True,2,1083,decompose
ped_no_cascade,1,train-1,3,False,5.0,5.0,True,2,1208,hint
ped_no_cascade,1,train-2,0,False,3.0,4.0,True,2,715,decompose
ped_no_cascade,1,train-2,1,False,5.0,5.0,True,2,921,hint
ped_no_cascade,1,train-2,2,False,5.0,4.666666666666667,True,2,1051,hint
ped_no_cascade,1,train-2,3,False,4.333333333333333,3.0,False,2,1316,hint
ped_no_cascade,1,train-3,0,False,5.0,5.0,False,2,762,decompose
ped_no_cascade,1,train-3,1,False,5.0,5.0,True,2,978,decompose
ped_no_cascade,1,train-3,2,False,5.0,5.0,False,2,1163,decompose
ped_no_cascade,1,train-3,3,False,5.0,5.0,False,2,1291,decompose
ped_no_cascade,1,train-4,0,False,5.0,5.0,False,2,733,decompose
ped_no_cascade,1,train-4,1,False,5.0,5.0,False,2,842,decompose
ped_no_cascade,1,train-4,2,False,5.0,5.0,True,2,1152,decompose
ped_no_cascade,1,train-4,3,False,5.0,5.0,True,2,1362,hint
ped_no_cascade,1,train-5,0,False,5.0,5.0,False,2,702,decompose
ped_no_cascade,1,train-5,1,False,5.0,5.0,True,2,884,decompose
ped_no_cascade,1,train-5,2,False,5.0,5.0,False,2,1063,decompose
ped_no_cascade,1,train-5,3,False,5.0,5.0,True,2,1282,decompose
ped_no_cascade,1,train-6,0,False,5.0,5.0,False,2,733,decompose
ped_no_cascade,1,train-6,1,False,5.0,5.0,True,2,952,decompose
ped_no_cascade,1,train-6,2,False,5.0,5.0,True,2,1189,hint
ped_no_cascade,1,train-6,3,False,5.0,5.0,True,2,1334,hint
ped_no_cascade,2,train-1,0,False,5.0,5.0,True,2,800,decompose
ped_no_cascade,2,train-1,1,False,5.0,5.0,True,2,1106,hint
ped_no_cascade,2,train-1,2,False,5.0,5.0,False,2,1480,hint
ped_no_cascade,2,train-1,3,False,5.0,5.0,True,2,1736,hint
ped_no_cascade,2,train-2,0,False,5.0,5.0,True,2,862,decompose
ped_no_cascade,2,train-2,1,False,5.0,5.0,False,2,1141,hint
ped_no_cascade,2,train-2,2,False,5.0,5.0,True,2,1354,hint
ped_no_cascade,2,train-2,3,False,5.0,5.0,True,2,1633,hint
ped_no_cascade,2,train-3,0,False,5.0,5.0,False,2,745,decompose
ped_no_cascade,2,train-3,1,False,5.0,5.0,True,2,998,decompose
ped_no_cascade,2,train-3,2,False,5.0,5.0,False,2,1278,decompose
ped_no_cascade,2,train-3,3,False,5.0,5.0,True,2,1494,decompose
ped_no_cascade,2,train-4,0,False,5.0,5.0,False,2,893,decompose
ped_no_cascade,2,train-4,1,False,5.0,5.0,True,2,1189,decompose
ped_no_cascade,2,train-4,2,False,5.0,4.0,True,2,1337,hint
ped_no_cascade,2,train-4,3,False,5.0,4.333333333333333,True,2,1508,hint
ped_no_cascade,2,train-5,0,False,5.0,4.0,False,2,879,decompose
ped_no_cascade,2,train-5,1,False,5.0,5.0,True,2,1140,hint
ped_no_cascade,2,train-5,2,False,5.0,5.0,True,2,1419,hint
ped_no_cascade,2,train-5,3,False,5.0,5.0,True,2,1667,hint
ped_no_cascade,2,train-6,0,False,5.0,5.0,True,2,926,decompose
ped_no_cascade,2,train-6,1,False,5.0,5.0,True,2,1102,hint
ped_no_cascade,2,train-6,2,False,5.0,5.0,True,2,1233,hint
ped_no_cascade,2,train-6,3,False,5.0,4.666666666666667,True,2,1429,hint
ped_no_cascade,3,train-1,0,False,5.0,5.0,True,2,796,decompose
ped_no_cascade,3,train-1,1,False,5.0,5.0,False,2,1027,hint
ped_no_cascade,3,train-1,2,False,5.0,5.0,False,2,1158,hint
ped_no_cascade,3,train-1,3,False,5.0,5.0,True,2,1342,hint
ped_no_cascade,3,train-2,0,False,5.0,5.0,True,2,718,decompose
ped_no_cascade,3,train-2,1,False,5.0,5.0,False,2,899,hint
ped_no_cascade,3,train-2,2,False,5.0,5.0,True,2,1130,hint
ped_no_cascade,3,train-2,3,False,5.0,5.0,True,2,1252,hint
ped_no_cascade,3,train-3,0,False,5.0,5.0,False,2,751,decompose
ped_no_cascade,3,train-3,1,False,5.0,5.0,False,2,999,decompose
ped_no_cascade,3,train-3,2,False,5.0,5.0,True,2,1031,decompose
ped_no_cascade,3,train-3,3,False,5.0,5.0,True,2,1189,hint
ped_no_cascade,3,train-4,0,False,5.0,5.0,True,2,869,hint
ped_no_cascade,3,train-4,1,False,5.0,5.0,True,2,1044,hint
ped_no_cascade,3,train-4,2,False,5.0,4.0,True,2,1276,hint
ped_no_cascade,3,train-4,3,False,5.0,4.666666666666667,True,2,1454,hint
ped_no_cascade,3,train-5,0,False,5.0,5.0,True,2,912,hint
ped_no_cascade,3,train-5,1,False,5.0,5.0,True,2,1053,hint
ped_no_cascade,3,train-5,2,False,5.0,4.0,True,2,1302,hint
ped_no_cascade,3,train-5,3,False,5.0,3.3333333333333335,True,2,1509,hint
ped_no_cascade,3,train-6,0,False,5.0,5.0,True,2,789,hint
ped_no_cascade,3,train-6,1,False,5.0,5.0,True,2,924,hint
ped_no_cascade,3,train-6,2,False,5.0,5.0,True,2,1151,hint
ped_no_cascade,3,train-6,3,False,5.0,5.0,True,2,1337,hint
ped_no_cascade,4,train-1,0,False,5.0,5.0,True,2,810,hint
ped_no_cascade,4,train-1,1,False,5.0,5.0,True,2,972,hint
ped_no_cascade,4,train-1,2,False,5.0,5.0,True,2,1174,hint
ped_no_cascade,4,train-1,3,False,5.0,5.0,True,2,1267,hint
ped_no_cascade,4,train-2,0,False,5.0,5.0,False,2,830,hint
ped_no_cascade,4,train-2,1,False,5.0,5.0,True,2,1028,hint
ped_no_cascade,4,train-2,2,True,5.0,3.0,False,2,1236,hint
ped_no_cascade,4,train-3,0,False,5.0,5.0,True,2,792,decompose
ped_no_cascade,4,train-3,1,False,5.0,5.0,True,2,1055,decompose
ped_no_cascade,4,train-3,2,False,5.0,5.0,True,2,1218,hint
ped_no_cascade,4,train-3,3,False,5.0,5.0,True,2,1343,hint
ped_no_cascade,4,train-4,0,False,5.0,5.0,True,2,678,decompose
ped_no_cascade,4,train-4,1,False,5.0,4.333333333333333,False,2,869,hint
ped_no_cascade,4,train-4,2,False,5.0,5.0,True,2,1037,hint
ped_no_cascade,4,train-4,3,False,5.0,5.0,True,2,1171,hint
ped_no_cascade,4,train-5,0,False,5.0,5.0,True,2,761,decompose
ped_no_cascade,4,train-5,1,False,5.0,5.0,True,2,961,hint
ped_no_cascade,4,train-5,2,False,5.0,5.0,False,2,1103,hint
ped_no_cascade,4,train-5,3,False,5.0,5.0,True,2,1265,hint
ped_no_cascade,4,train-6,0,False,4.0,4.0,True,2,758,decompose
ped_no_cascade,4,train-6,1,False,5.0,5.0,True,2,917,hint
ped_no_cascade,4,train-6,2,False,5.0,5.0,True,2,1024,hint
ped_no_cascade,4,train-6,3,True,5.0,3.6666666666666665,False,2,1234,hint
ped_no_cascade,5,train-1,0,False,5.0,5.0,True,2,888,hint
ped_no_cascade,5,train-1,1,False,5.0,4.0,True,2,1239,hint
ped_no_cascade,5,train-1,2,False,4.333333333333333,4.0,True,2,1367,hint
ped_no_cascade,5,train-1,3,False,5.0,4.0,True,2,1530,hint
ped_no_cascade,5,train-2,0,False,5.0,5.0,True,2,863,hint
ped_no_cascade,5,train-2,1,False,5.0,5.0,True,2,1052,hint
ped_no_cascade,5,train-2,2,False,5.0,4.0,True,2,1298,hint
ped_no_cascade,5,train-2,3,False,5.0,5.0,True,2,1503,hint
ped_no_cascade,5,train-3,0,False,5.0,5.0,False,2,829,hint
ped_no_cascade,5,train-3,1,False,5.0,5.0,False,2,1027,hint
ped_no_cascade,5,train-3,2,False,5.0,5.0,True,2,1198,hint
ped_no_cascade,5,train-3,3,False,5.0,5.0,True,2,1481,hint
ped_no_cascade,5,train-4,0,False,5.0,5.0,False,2,790,decompose
ped_no_cascade,5,train-4,1,False,5.0,5.0,False,2,1029,decompose
ped_no_cascade,5,train-4,2,False,5.0,5.0,False,2,1216,decompose
ped_no_cascade,5,train-4,3,False,5.0,5.0,True,2,1380,decompose
ped_no_cascade,5,train-5,0,False,4.666666666666667,5.0,False,2,708,decompose
ped_no_cascade,5,train-5,1,False,5.0,5.0,True,2,948,decompose
ped_no_cascade,5,train-5,2,False,5.0,5.0,True,2,1097,decompose
ped_no_cascade,5,train-5,3,False,5.0,5.0,True,2,1343,hint
ped_no_cascade,5,train-6,0,False,4.0,5.0,False,2,800,decompose
ped_no_cascade,5,train-6,1,False,5.0,5.0,False,2,1001,decompose
ped_no_cascade,5,train-6,2,False,5.0,5.0,True,2,1192,decompose
ped_no_cascade,5,train-6,3,False,5.0,4.666666666666667,True,2,1439,hint
ped_no_cascade,6,train-1,0,False,5.0,5.0,True,2,746,decompose
ped_no_cascade,6,train-1,1,False,5.0,5.0,True,2,994,hint
ped_no_cascade,6,train-1,2,False,5.0,5.0,False,2,1202,hint
ped_no_cascade,6,train-1,3,False,5.0,5.0,True,2,1478,hint
ped_no_cascade,6,train-2,0,False,4.333333333333333,5.0,True,2,756,decompose
ped_no_cascade,6,train-2,1,False,5.0,5.0,False,2,1013,hint
ped_no_cascade,6,train-2,2,False,5.0,5.0,False,2,1190,hint
ped_no_cascade,6,train-2,3,False,5.0,5.0,True,2,1423,hint
ped_no_cascade,6,train-3,0,False,4.0,4.0,False,2,695,decompose
ped_no_cascade,6,train-3,1,False,4.0,5.0,False,2,955,decompose
ped_no_cascade,6,train-3,2,False,5.0,5.0,True,2,1114,decompose
ped_no_cascade,6,train-3,3,False,5.0,5.0,True,2,1235,decompose
ped_no_cascade,6,train-4,0,False,5.0,5.0,True,2,779,decompose
ped_no_cascade,6,train-4,1,False,5.0,5.0,False,2,939,hint
ped_no_cascade,6,train-4,2,False,5.0,5.0,False,2,1215,hint
ped_no_cascade,6,train-4,3,False,5.0,5.0,True,2,1356,hint
ped_no_cascade,6,train-5,0,False,5.0,5.0,True,2,765,decompose
ped_no_cascade,6,train-5,1,False,5.0,5.0,True,2,926,hint
ped_no_cascade,6,train-5,2,False,5.0,5.0,False,2,1083,hint
ped_no_cascade,6,train-5,3,False,5.0,5.0,True,2,1241,hint
ped_no_cascade,6,train-6,0,False,4.666666666666667,5.0,True,2,746,decompose
ped_no_cascade,6,train-6,1,False,5.0,5.0,False,2,944,hint
ped_no_cascade,6,train-6,2,False,5.0,5.0,True,2,1140,hint
ped_no_cascade,6,train-6,3,False,5.0,5.0,True,2,1183,hint
ped_no_cascade,7,train-1,0,False,5.0,4.0,True,2,904,hint
ped_no_cascade,7,train-1,1,False,5.0,5.0,True,2,1124,hint
ped_no_cascade,7,train-1,2,False,5.0,4.0,True,2,1364,hint
ped_no_cascade,7,train-1,3,False,5.0,5.0,True,2,1495,hint
ped_no_cascade,7,train-2,0,False,5.0,4.0,True,2,895,hint
ped_no_cascade,7,train-2,1,False,5.0,5.0,True,2,1111,hint
ped_no_cascade,7,train-2,2,False,5.0,5.0,False,2,1194,hint
ped_no_cascade,7,train-2,3,True,5.0,4.0,False,2,1351,hint
ped_no_cascade,7,train-3,0,False,5.0,5.0,True,2,943,hint
ped_no_cascade,7,train-3,1,False,5.0,5.0,True,2,1083,hint
ped_no_cascade,7,train-3,2,False,5.0,5.0,True,2,1312,hint
ped_no_cascade,7,train-3,3,False,5.0,5.0,True,2,1502,hint
ped_no_cascade,7,train-4,0,False,5.0,5.0,False,2,861,hint
ped_no_cascade,7,train-4,1,False,5.0,5.0,True,2,1042,hint
ped_no_cascade,7,train-4,2,False,5.0,5.0,True,2,1105,hint
ped_no_cascade,7,train-4,3,False,5.0,5.0,True,2,1297,hint
ped_no_cascade,7,train-5,0,False,4.666666666666667,5.0,True,2,846,hint
ped_no_cascade,7,train-5,1,False,5.0,5.0,True,2,1007,hint
ped_no_cascade,7,train-5,2,False,5.0,4.0,True,2,1240,hint
ped_no_cascade,7,train-5,3,False,5.0,4.0,False,2,1408,hint
ped_no_cascade,7,train-6,0,False,5.0,5.0,True,2,815,hint
ped_no_cascade,7,train-6,1,False,5.0,5.0,True,2,1008,hint
ped_no_cascade,7,train-6,2,True,5.0,3.3333333333333335,False,2,1202,hint
ped_no_cascade,7,train-6,3,True,5.0,3.0,False,2,1305,hint
ped_no_cascade,8,train-1,0,False,5.0,5.0,True,2,718,decompose
ped_no_cascade,8,train-1,1,False,5.0,5.0,False,2,980,hint
ped_no_cascade,8,train-1,2,False,5.0,5.0,False,2,1150,hint
ped_no_cascade,8,train-1,3,False,5.0,5.0,True,2,1308,hint
ped_no_cascade,8,train-2,0,False,5.0,5.0,True,2,709,decompose
ped_no_cascade,8,train-2,1,False,5.0,5.0,True,2,899,hint
ped_no_cascade,8,train-2,2,False,5.0,5.0,True,2,1088,hint
ped_no_cascade,8,train-2,3,True,5.0,3.0,False,2,1282,hint
ped_no_cascade,8,train-3,0,False,5.0,5.0,True,2,796,decompose
ped_no_cascade,8,train-3,1,False,5.0,5.0,False,2,971,decompose
ped_no_cascade,8,train-3,2,False,5.0,5.0,True,2,1109,decompose
ped_no_cascade,8,train-3,3,False,5.0,5.0,True,2,1276,hint
ped_no_cascade,8,train-4,0,False,5.0,5.0,True,2,716,decompose
ped_no_cascade,8,train-4,1,False,5.0,5.0,False,2,911,hint
ped_no_cascade,8,train-4,2,False,5.0,5.0,False,2,1090,hint
ped_no_cascade,8,train-4,3,False,5.0,5.0,True,2,1349,hint
ped_no_cascade,8,train-5,0,False,5.0,5.0,True,2,782,decompose
ped_no_cascade,8,train-5,1,False,5.0,5.0,True,2,930,hint
ped_no_cascade,8,train-5,2,False,5.0,5.0,False,2,1048,hint
ped_no_cascade,8,train-5,3,False,5.0,5.0,True,2,1273,hint
ped_no_cascade,8,train-6,0,False,5.0,5.0,True,2,684,decompose
ped_no_cascade,8,train-6,1,False,5.0,5.0,False,2,801,hint
ped_no_cascade,8,train-6,2,False,5.0,5.0,False,2,957,hint
ped_no_cascade,8,train-6,3,False,5.0,5.0,True,2,1127,hint
ped_no_cascade,9,train-1,0,False,5.0,5.0,True,2,794,decompose
ped_no_cascade,9,train-1,1,False,5.0,5.0,True,2,1019,hint
ped_no_cascade,9,train-1,2,False,5.0,5.0,False,2,1257,hint
ped_no_cascade,9,train-1,3,False,5.0,5.0,True,2,1519,hint
ped_no_cascade,9,train-2,0,False,5.0,5.0,True,2,818,decompose
ped_no_cascade,9,train-2,1,False,5.0,5.0,False,2,1108,hint
ped_no_cascade,9,train-2,2,False,5.0,5.0,True,2,1374,hint
ped_no_cascade,9,train-2,3,False,5.0,5.0,True,2,1482,hint
ped_no_cascade,9,train-3,0,False,5.0,5.0,True,2,816,decompose
ped_no_cascade,9,train-3,1,False,5.0,5.0,False,2,959,decompose
ped_no_cascade,9,train-3,2,False,5.0,5.0,True,2,1133,decompose
ped_no_cascade,9,train-3,3,False,5.0,5.0,True,2,1336,hint
ped_no_cascade,9,train-4,0,False,4.666666666666667,5.0,False,2,744,decompose
ped_no_cascade,9,train-4,1,False,5.0,5.0,False,2,920,decompose
ped_no_cascade,9,train-4,2,False,5.0,5.0,True,2,1154,decompose
ped_no_cascade,9,train-4,3,False,5.0,4.666666666666667,True,2,1242,hint
ped_no_cascade,9,train-5,0,False,5.0,5.0,True,2,735,decompose
ped_no_cascade,9,train-5,1,False,5.0,5.0,True,2,967,hint
ped_no_cascade,9,train-5,2,False,5.0,5.0,False,2,1090,hint
ped_no_cascade,9,train-5,3,False,5.0,5.0,False,2,1347,hint
ped_no_cascade,9,train-6,0,False,5.0,5.0,True,2,792,decompose
ped_no_cascade,9,train-6,1,False,5.0,5.0,True,2,1076,hint
ped_no_cascade,9,train-6,2,False,5.0,5.0,True,2,1194,hint
ped_no_cascade,9,train-6,3,True,5.0,4.0,False,2,1385,hint
ped_no_gate,0,train-1,0,False,5.0,5.0,True,2,794,decompose
ped_no_gate,0,train-1,1,False,5.0,4.666666666666667,False,2,1183,hint
ped_no_gate,0,train-1,2,False,5.0,5.0,True,2,1562,hint
ped_no_gate,0,train-1,3,False,5.0,5.0,True,2,2215,hint
ped_no_gate,0,train-2,0,False,5.0,5.0,True,2,846,decompose
ped_no_gate,0,train-2,1,False,5.0,5.0,True,2,1051,hint
ped_no_gate,0,train-2,2,False,5.0,4.0,True,2,1325,hint
ped_no_gate,0,train-2,3,True,5.0,4.0,True,2,1766,hint
ped_no_gate,0,train-3,0,False,5.0,5.0,False,2,802,decompose
ped_no_gate,0,train-3,1,False,5.0,5.0,True,2,1086,decompose
ped_no_gate,0,train-3,2,False,5.0,5.0,True,2,1357,hint
ped_no_gate,0,train-3,3,False,5.0,4.0,True,2,1570,hint
ped_no_gate,0,train-4,0,False,5.0,5.0,True,2,823,decompose
ped_no_gate,0,train-4,1,False,5.0,5.0,False,2,1133,hint
ped_no_gate,0,train-4,2,False,5.0,5.0,True,2,1589,hint
ped_no_gate,0,train-4,3,False,5.0,5.0,True,2,2063,hint
ped_no_gate,0,train-5,0,False,5.0,5.0,True,2,829,decompose
ped_no_gate,0,train-5,1,False,5.0,5.0,True,2,1114,hint
ped_no_gate,0,train-5,2,False,5.0,3.0,True,2,1750,hint
ped_no_gate,0,train-5,3,False,5.0,5.0,True,2,2223,hint
ped_no_gate,0,train-6,0,False,5.0,5.0,True,2,818,decompose
ped_no_gate,0,train-6,1,False,5.0,5.0,True,2,1128,hint
ped_no_gate,0,train-6,2,False,5.0,4.333333333333333,True,2,1611,hint
ped_no_gate,0,train-6,3,True,5.0,3.0,False,2,1889,hint
ped_no_gate,1,train-1,0,False,5.0,5.0,True,2,723,decompose
ped_no_gate,1,train-1,1,False,4.333333333333333,5.0,True,2,957,hint
ped_no_gate,1,train-1,2,False,5.0,3.0,True,2,1497,hint
ped_no_gate,1,train-1,3,False,5.0,3.0,False,2,1898,hint
ped_no_gate,1,train-2,0,False,4.0,3.0,True,2,950,hint
ped_no_gate,1,train-2,1,False,5.0,5.0,True,2,1289,hint
ped_no_gate,1,train-2,2,True,5.0,4.0,False,2,1487,hint
ped_no_gate,1,train-3,0,False,5.0,4.0,True,2,1022,hint
ped_no_gate,1,train-3,1,True,5.0,3.0,False,2,1245,hint
ped_no_gate,1,train-4,0,False,4.0,4.0,True,2,934,hint
ped_no_gate,1,train-4,1,True,5.0,3.3333333333333335,False,2,1335,hint
ped_no_gate,1,train-5,0,False,4.0,4.0,True,2,969,hint
ped_no_gate,1,train-5,1,False,4.0,2.0,False,2,1284,hint
ped_no_gate,1,train-6,0,False,4.0,4.0,True,2,852,hint
ped_no_gate,1,train-6,1,True,5.0,3.0,False,2,1175,hint
ped_no_gate,2,train-1,0,False,5.0,5.0,True,2,813,decompose
ped_no_gate,2,train-1,1,False,5.0,5.0,True,2,1158,hint
ped_no_gate,2,train-1,2,False,5.0,3.0,True,2,1493,hint
ped_no_gate,2,train-1,3,False,5.0,5.0,False,2,1929,hint
ped_no_gate,2,train-2,0,False,5.0,5.0,True,2,863,decompose
ped_no_gate,2,train-2,1,False,5.0,5.0,True,2,1095,hint
ped_no_gate,2,train-2,2,False,5.0,4.0,True,2,1440,hint
ped_no_gate,2,train-2,3,True,5.0,3.0,False,2,1638,hint
ped_no_gate,2,train-3,0,False,5.0,5.0,True,2,787,decompose
ped_no_gate,2,train-3,1,False,5.0,5.0,True,2,1054,hint
ped_no_gate,2,train-3,2,False,5.0,4.0,True,2,1460,hint
ped_no_gate,2,train-3,3,False,4.0,4.0,True,2,1764,hint
ped_no_gate,2,train-4,0,False,5.0,5.0,True,2,976,hint
ped_no_gate,2,train-4,1,False,4.0,4.0,True,2,1227,hint
ped_no_gate,2,train-4,2,False,5.0,4.333333333333333,True,2,1706,hint
ped_no_gate,2,train-5,0,False,4.0,4.0,True,2,978,hint
ped_no_gate,2,train-5,1,False,4.666666666666667,4.0,True,2,1314,hint
ped_no_gate,2,train-5,2,False,5.0,4.0,True,2,1713,hint
ped_no_gate,2,train-6,0,False,4.333333333333333,5.0,True,2,954,hint
ped_no_gate,2,train-6,1,False,5.0,4.0,True,2,1265,hint
ped_no_gate,2,train-6,2,True,5.0,3.3333333333333335,False,2,1452,hint
ped_no_gate,2,train-6,3,False,4.666666666666667,3.0,False,2,1617,hint
ped_no_gate,3,train-1,0,False,5.0,5.0,True,2,767,decompose
ped_no_gate,3,train-1,1,False,5.0,5.0,True,2,1072,hint
ped_no_gate,3,train-1,2,False,5.0,5.0,True,2,1323,hint
ped_no_gate,3,train-1,3,False,5.0,4.0,True,2,1545,hint
ped_no_gate,3,train-2,0,False,5.0,5.0,True,2,716,decompose
ped_no_gate,3,train-2,1,False,5.0,5.0,True,2,1040,hint
ped_no_gate,3,train-2,2,False,4.0,3.0,True,2,1229,hint
ped_no_gate,3,train-2,3,False,5.0,3.0,False,2,1445,hint
ped_no_gate,3,train-3,0,False,5.0,5.0,True,2,862,decompose
ped_no_gate,3,train-3,1,False,5.0,5.0,True,2,1116,hint
ped_no_gate,3,train-3,2,False,5.0,3.0,False,2,1392,hint
ped_no_gate,3,train-4,0,False,4.0,4.0,True,2,902,hint
ped_no_gate,3,train-4,1,False,4.333333333333333,2.3333333333333335,False,2,1198,hint
ped_no_gate,3,train-5,0,False,4.0,4.0,True,2,973,hint
ped_no_gate,3,train-5,1,False,4.0,4.0,True,2,1296,hint
ped_no_gate,3,train-5,2,False,5.0,3.0,False,2,1476,hint
ped_no_gate,3,train-6,0,False,4.0,4.666666666666667,True,2,930,hint
ped_no_gate,3,train-6,1,False,5.0,4.666666666666667,True,2,1281,hint
ped_no_gate,3,train-6,2,False,5.0,4.0,True,2,1690,hint
ped_no_gate,4,train-1,0,False,4.0,5.0,True,2,879,hint
ped_no_gate,4,train-1,1,False,4.666666666666667,5.0,True,2,1295,hint
ped_no_gate,4,train-1,2,False,5.0,4.0,True,2,1472,hint
ped_no_gate,4,train-2,0,False,5.0,5.0,False,2,813,hint
ped_no_gate,4,train-2,1,False,5.0,4.0,True,2,1132,hint
ped_no_gate,4,train-3,0,False,5.0,5.0,True,2,830,decompose
ped_no_gate,4,train-3,1,False,5.0,5.0,True,2,1166,hint
ped_no_gate,4,train-3,2,False,5.0,3.0,True,2,1378,hint
ped_no_gate,4,train-4,0,False,4.0,4.0,True,2,924,hint
ped_no_gate,4,train-5,0,False,5.0,5.0,True,2,831,hint
ped_no_gate,4,train-5,1,False,5.0,2.0,True,2,1255,hint
ped_no_gate,4,train-5,2,False,5.0,5.0,True,2,2239,hint
ped_no_gate,4,train-6,0,False,4.0,4.0,True,2,874,hint
ped_no_gate,5,train-1,0,False,5.0,4.0,True,2,924,hint
ped_no_gate,5,train-1,1,False,4.666666666666667,4.666666666666667,True,2,1157,hint
ped_no_gate,5,train-1,2,False,5.0,4.0,True,2,1323,hint
ped_no_gate,5,train-1,3,True,5.0,5.0,False,2,1446,hint
ped_no_gate,5,train-2,0,False,4.666666666666667,5.0,True,2,1009,hint
ped_no_gate,5,train-2,1,False,5.0,4.333333333333333,True,2,1186,hint
ped_no_gate,5,train-2,2,False,3.3333333333333335,3.0,True,2,1559,hint
ped_no_gate,5,train-3,0,False,4.0,3.0,True,2,968,hint
ped_no_gate,5,train-3,1,False,4.0,4.333333333333333,True,2,1281,hint
ped_no_gate,5,train-4,0,False,4.333333333333333,5.0,True,2,1034,hint
ped_no_gate,5,train-4,1,False,5.0,4.0,True,2,1233,hint
ped_no_gate,5,train-4,2,False,5.0,4.0,True,2,1649,hint
ped_no_gate,5,train-5,0,False,4.0,4.0,True,2,924,hint
ped_no_gate,5,train-5,1,False,4.0,4.0,True,2,1299,hint
ped_no_gate,5,train-6,0,False,5.0,5.0,True,2,1074,hint
ped_no_gate,5,train-6,1,False,3.6666666666666665,3.0,True,2,1390,hint
ped_no_gate,6,train-1,0,False,5.0,5.0,False,2,742,decompose
ped_no_gate,6,train-1,1,False,5.0,5.0,True,2,1034,hint
ped_no_gate,6,train-1,2,False,5.0,5.0,True,2,1319,hint
ped_no_gate,6,train-1,3,False,5.0,3.3333333333333335,True,2,1600,hint
ped_no_gate,6,train-2,0,False,4.0,4.333333333333333,False,2,662,decompose
ped_no_gate,6,train-2,1,False,5.0,4.666666666666667,True,2,986,hint
ped_no_gate,6,train-2,2,True,5.0,3.0,False,2,1400,hint
ped_no_gate,6,train-2,3,False,5.0,3.6666666666666665,False,2,1594,hint
ped_no_gate,6,train-3,0,False,5.0,5.0,True,2,809,decompose
ped_no_gate,6,train-3,1,False,5.0,5.0,False,2,1052,hint
ped_no_gate,6,train-3,2,False,5.0,4.666666666666667,True,2,1358,hint
ped_no_gate,6,train-3,3,False,5.0,4.0,True,2,1608,hint
ped_no_gate,6,train-4,0,False,4.0,4.0,True,2,919,hint
ped_no_gate,6,train-4,1,False,4.333333333333333,5.0,True,2,1268,hint
ped_no_gate,6,train-4,2,True,5.0,3.0,False,2,1838,hint
ped_no_gate,6,train-4,3,False,4.333333333333333,3.3333333333333335,False,2,2056,hint
ped_no_gate,6,train-5,0,False,5.0,5.0,True,2,947,decompose
ped_no_gate,6,train-5,1,False,5.0,5.0,True,2,1157,hint
